id,label,SampleID,CenterID,ContributorID,Tasks,DataLocation,CenterName,InstrumentID,ModelName,DependencyID,ModelLicense,TaskName,TaskID,ModelID,DataID,F1_Score,Output,SampleName,Username,TestID,InstrumentName,label_clean
631906dfe089cc19909856aa,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1179.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856ab,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856ac,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_239.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856ad,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_615.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856ae,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_281.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856af,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_650.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856b0,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1184.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856b1,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1555.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856b2,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_96.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856b3,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1510.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856b4,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1278.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856b5,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_138.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856b6,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_628.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856b7,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1568.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856b8,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1245.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856b9,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1200.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856ba,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_946.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856bb,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_105.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856bc,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_591.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856bd,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_903.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856be,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_140.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856bf,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_529.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856c0,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1669.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856c1,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1144.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856c2,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_13.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856c3,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1595.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856c4,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1101.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856c5,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_56.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856c6,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_204.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856c7,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_241.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856c8,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_690.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856c9,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_471.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856ca,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_434.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856cb,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_319.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856cc,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1488.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856cd,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1059.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856ce,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1430.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856cf,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1475.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856d0,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_770.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856d1,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_735.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856d2,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1358.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856d3,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1160.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856d4,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_37.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856d5,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1125.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856d6,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_72.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856d7,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_220.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856d8,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_265.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856d9,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_199.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856da,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_548.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856db,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1608.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856dc,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1261.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856dd,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1224.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856de,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_962.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856df,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_121.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856e0,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_927.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856e1,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_164.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856e2,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_649.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856e3,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_298.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856e4,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1509.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856e5,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1339.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856e6,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1414.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856e7,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1080.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856e8,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1451.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856e9,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_385.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856ea,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_754.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856eb,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_711.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856ec,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_378.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856ed,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1038.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856ee,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1381.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856ef,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_455.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856f0,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_410.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856f1,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_882.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856f2,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_345.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856f3,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_794.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856f4,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_300.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856f5,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1005.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856f6,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1040.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856f7,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1491.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856f8,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_468.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856f9,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_495.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856fa,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_807.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856fb,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_842.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856fc,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1304.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
631906dfe089cc19909856fd,Datacard,631906cf256888ddf0082dc6,631906c9256888ddf0082cbe,631906c9fe787bebbddc3862,631906e0c6dba1abbb83b8e6,../content/data/xrdml/King Fahd University of Petroleum and Minerals/Ca/Carbonates_1341.xrdml,King Fahd University of Petroleum and Minerals,,,,,,,,,,,,,,,Datacard
